CustomerID,CompanyName,Industry,Country,City,Address,SignupDate
254,Jani LLC,Retail,India,Kota,"57, Cherian Path, Anantapur 189704",2025-10-17
255,Goyal PLC,Finance,India,Latur,"97/474, Sehgal Nagar, Thane 327897",2025-04-13
256,Chakraborty and Sons,Retail,India,Arrah,"878, Sawhney Nagar, Berhampur-615063",2025-12-18
257,Solanki-Issac,Finance,India,Gudivada,"95, Thaman Circle, Vellore-039750",2024-07-31
258,"Ghosh, Gour and Savant",Manufacturing,India,Hazaribagh,"872, Deo Circle, Giridih 614263",2024-09-09
259,Grover-Koshy,Healthcare,India,Guntakal,"90, Babu Street, Nagpur 412804",2023-12-04
260,Vyas-Sandhu,Healthcare,India,Latur,"190, Baria, Ambala 047463",2025-12-28
261,"Yogi, Hayre and Khurana",Healthcare,India,Surendranagar Dudhrej,"04, Kapoor Zila, Satara 203360",2023-08-15
262,Sharaf-Agrawal,Retail,India,Morena,"123, Bali Ganj, Sagar-901218",2024-06-29
263,"Sani, Mander and Sharma",Manufacturing,India,Phagwara,"80/35, Comar Street, Mango 201507",2023-10-04
264,Srivastava PLC,Finance,India,Amritsar,"H.No. 00, Sani Circle, Berhampur-476192",2023-05-25
265,Gokhale LLC,Tech,India,Warangal,"57, Virk Ganj, Bangalore 449954",2025-12-14
266,Biswas PLC,Finance,India,Adoni,"H.No. 23, Kala Nagar, Bokaro-300850",2025-08-22
267,Devan and Sons,Tech,India,Baranagar,"43, Grewal Road, Sagar-202435",2026-03-12
268,Kara-Ahluwalia,Finance,India,Chapra,"63, Ganesh Road, Mira-Bhayandar-602479",2025-05-15
269,"Sarna, Contractor and Bajwa",Manufacturing,India,Bhavnagar,"920, Bera Chowk, Pali-793508",2024-11-23
270,Sandhu-Mangat,Tech,India,Ajmer,"777, Bath, Khandwa-344524",2023-09-28
271,Tank-Behl,Retail,India,Berhampore,"564, Bhattacharyya Street, Mango-153750",2024-07-09
272,Mani LLC,Finance,India,Bhimavaram,"615, Sandal Zila, Belgaum-462463",2024-05-07
273,"Soman, Sama and Dhar",Finance,India,Bhatpara,"H.No. 726, Deo Nagar, Chapra 566397",2023-10-19
274,"Chhabra, Dass and Raval",Tech,India,Dharmavaram,"64/510, Sheth Road, Yamunanagar 725441",2025-01-24
275,Chakraborty and Sons,Retail,India,Karimnagar,"H.No. 161, Dugar Path, Kakinada-053383",2025-04-17
276,Mann-Sabharwal,Retail,India,Sikar,"301, Das Road, Coimbatore 173886",2023-09-25
277,Madan-Cheema,Manufacturing,India,Karawal Nagar,"85, Dara Circle, Raipur 345442",2025-01-31
278,Ram-Basak,Retail,India,Naihati,"H.No. 213, Hari, Agartala 659246",2025-01-05
279,"Kulkarni, Lall and Raman",Retail,India,Tiruppur,"06, Ray Path, Dewas 398799",2024-07-03
280,"Gera, Bawa and Arya",Retail,India,Erode,"12, Sharma Ganj, Kolkata-551258",2024-09-25
281,"Madan, Bhandari and Bhatnagar",Healthcare,India,Sambalpur,"H.No. 486, Mander Path, Ujjain-873508",2023-08-15
282,Bahri LLC,Manufacturing,India,Bilaspur,"H.No. 49, Ram Street, Kharagpur-710997",2024-05-19
283,Sood-Mand,Finance,India,Nangloi Jat,"80/520, Hayer Path, Kumbakonam 491740",2024-01-22
284,Chaudhary-Yadav,Tech,India,Gudivada,"13/927, Jaggi Circle, Rajpur Sonarpur 919995",2024-03-15
285,Sarin and Sons,Finance,India,Rajahmundry,"59, Bir Chowk, Ambarnath 447666",2024-12-13
286,Amble Group,Manufacturing,India,Amritsar,"11, Date Zila, Yamunanagar-132331",2023-12-26
287,Barad LLC,Tech,India,Bokaro,"H.No. 65, Sinha Ganj, Indore 193965",2023-09-05
288,Chatterjee LLC,Manufacturing,India,Pune,"706, Sundaram Circle, Jalandhar-006242",2025-05-10
289,Hayer Ltd,Retail,India,Bhusawal,"61/09, Sarna Nagar, Eluru 651482",2024-12-15
290,Kumer-Gill,Tech,India,Anantapuram,"H.No. 26, Randhawa, Machilipatnam-436400",2025-12-28
291,Chawla Inc,Retail,India,Rewa,"H.No. 388, Loyal Nagar, Imphal 027807",2025-08-26
292,Master-Varghese,Finance,India,Kharagpur,"09/16, Keer Road, Tumkur 178700",2025-06-11
293,Shankar-Varughese,Finance,India,Mathura,"04/35, Borra Street, Sambhal 866950",2023-08-24
294,Virk-Dhawan,Tech,India,Thiruvananthapuram,"883, Comar Road, Khammam-947030",2025-11-21
295,"Bhatnagar, Chhabra and Butala",Tech,India,Mango,"H.No. 38, Rajan Circle, Bathinda-911156",2025-07-13
296,Subramaniam Ltd,Manufacturing,India,Mehsana,"49, Gopal Street, Thiruvananthapuram-958612",2023-07-25
297,"Gaba, Bumb and Sekhon",Manufacturing,India,Maheshtala,"02, Bhargava Road, Delhi-678337",2025-02-21
298,Thakur Inc,Retail,India,Khora ,"H.No. 03, Kulkarni, Miryalaguda 537409",2024-01-22
299,"Ganguly, Brahmbhatt and Rout",Tech,India,Pondicherry,"16, Krishna Street, Bhavnagar-149498",2024-07-06
300,Solanki PLC,Finance,India,Nagpur,"530, Ravel Zila, Tiruchirappalli-840413",2024-10-20
301,Deo-Karan,Manufacturing,India,Visakhapatnam,"H.No. 254, Saini, Dewas 496816",2024-04-21
302,"Krishnan, Jha and Yogi",Manufacturing,India,Davanagere,"79/068, Mann Path, Naihati 205805",2023-07-16
303,Sant Group,Finance,India,Miryalaguda,"91/462, Das, Jodhpur 560003",2025-11-26
304,Chawla and Sons,Manufacturing,India,Satna,"H.No. 567, Andra Ganj, Kavali-511280",2025-06-16
305,Chaudhuri-Andra,Retail,India,Bhatpara,"08/97, Kunda Road, Thanjavur 403470",2024-04-09
306,Dave and Sons,Tech,India,Jehanabad,"H.No. 66, Ghose Ganj, Chapra-968105",2026-02-25
307,Srivastava Group,Finance,India,Muzaffarpur,"45/50, Rajagopal, Jalandhar-634985",2025-07-01
308,Raju-Lalla,Tech,India,Begusarai,"H.No. 26, Shenoy Nagar, Rewa-773830",2023-08-03
309,"Khatri, Grover and Srivastava",Manufacturing,India,Mango,"H.No. 338, Chana Chowk, Thane-824129",2025-08-30
310,"Choudhary, Kumer and Lalla",Manufacturing,India,Sirsa,"726, Kohli Nagar, Sasaram-298491",2025-07-26
311,"Kumar, Ram and Thaker",Finance,India,Kozhikode,"72/442, Ramaswamy Nagar, Gudivada 805584",2025-01-13
312,"Sane, Cheema and Krish",Retail,India,Allahabad,"87/726, Kibe Marg, Mau-995493",2024-05-17
313,Kuruvilla and Sons,Healthcare,India,Kurnool,"83/359, Butala Circle, Bihar Sharif-268955",2025-10-13
314,"Mandal, Sarraf and Sampath",Finance,India,Bettiah,"85/64, Bumb Nagar, Mehsana 738261",2025-05-16
315,Dixit and Sons,Healthcare,India,Chapra,"91, Chand Marg, Kulti 080557",2024-03-12
316,Uppal-Dass,Healthcare,India,Satna,"31/928, Madan Street, Barasat-712415",2023-06-26
317,Dutt-Singh,Retail,India,Panihati,"46/73, Edwin Marg, Phagwara-483088",2025-05-04
318,"Soman, Baria and Lanka",Healthcare,India,Alwar,"06, Sarraf Marg, Kharagpur-371497",2026-01-01
319,"Rajagopal, Datta and Varma",Healthcare,India,Saharsa,"H.No. 72, Setty Zila, Kalyan-Dombivli 269161",2026-01-20
320,Tandon Inc,Retail,India,Mango,"963, Rajagopalan Circle, Sambalpur 844069",2024-08-06
321,Dalal Inc,Healthcare,India,Machilipatnam,"57/56, Choudhry Road, Mysore-520833",2024-07-18
322,Dhillon-Kannan,Healthcare,India,Guntur,"822, Seshadri Marg, Maheshtala-572011",2025-03-14
323,"Kaul, Grewal and Tata",Healthcare,India,Bhiwandi,"07, Khanna Ganj, Eluru-553854",2024-06-16
324,Kohli and Sons,Finance,India,Sonipat,"29, Loyal Circle, Anantapuram-977549",2025-01-15
325,"Chandran, Mahal and Dhar",Finance,India,Baranagar,"82/84, Kaul Marg, Noida 456754",2025-07-20
326,Basak Group,Finance,India,Bulandshahr,"85/730, Sekhon Chowk, Noida 311497",2025-03-08
327,Sridhar PLC,Retail,India,Ulhasnagar,"H.No. 47, Ramanathan Marg, Tadipatri 440787",2024-08-30
328,Ramakrishnan-Kala,Manufacturing,India,Gulbarga,"90/97, Sethi Road, Jalandhar-304806",2025-06-19
329,Hans-Sagar,Healthcare,India,Loni,"06/341, Raval, Bhagalpur 137781",2024-08-05
330,"Shenoy, Sethi and Iyer",Healthcare,India,Miryalaguda,"25/581, Seth Circle, Hyderabad 053607",2025-01-05
331,"Saran, Thakur and Solanki",Retail,India,Thoothukudi,"14/373, Bose, New Delhi 525189",2025-08-23
332,Shanker-Maharaj,Healthcare,India,Thrissur,"23, Gulati Path, Sonipat-900708",2025-01-05
333,Desai-Bala,Finance,India,Ramgarh,"10/801, Sanghvi Road, Bongaigaon-843636",2023-06-06
334,Shankar-Badami,Manufacturing,India,Sangli-Miraj & Kupwad,"23/545, Manda Circle, Indore-541708",2025-06-05
335,Bhalla-Buch,Tech,India,Mysore,"186, Malhotra, Ulhasnagar-420656",2024-11-09
336,Sehgal-Yadav,Healthcare,India,Alappuzha,"135, Vig Ganj, Sonipat 406833",2025-03-11
337,"Goda, Gandhi and Dasgupta",Finance,India,Tadepalligudem,"49/796, Devi Circle, Jamnagar-882292",2025-05-29
338,"Kannan, Venkataraman and Grover",Tech,India,Purnia,"67/64, Rattan Path, Serampore 801092",2023-11-29
339,"Vig, Kurian and Goyal",Manufacturing,India,Ulhasnagar,"72/431, Ratti Street, Kurnool-459398",2025-03-17
340,"Gokhale, Srinivas and Dhillon",Tech,India,Unnao,"88, Gala Path, Agra-739916",2025-08-28
341,Sarin LLC,Finance,India,Chandrapur,"H.No. 79, Raju Chowk, Ambarnath-295557",2023-11-18
342,"Krish, Sarraf and Dasgupta",Tech,India,Kollam,"731, Shukla Marg, Gorakhpur-235238",2026-01-26
343,"Kota, Kala and Sethi",Retail,India,Mirzapur,"H.No. 80, Babu Nagar, Kollam-221321",2023-08-24
344,Dhillon LLC,Tech,India,Karawal Nagar,"350, Biswas Circle, Madanapalle 702548",2024-04-07
345,Kant Ltd,Healthcare,India,Anantapur,"H.No. 213, Bahl, Dehradun-498728",2023-11-24
346,Mahal-Ranganathan,Healthcare,India,Vasai-Virar,"90, Gokhale Street, Coimbatore 920944",2026-03-16
347,Baral-Ganesh,Retail,India,Kavali,"392, Chawla Ganj, Kishanganj-707197",2025-01-19
348,Sura-Mahal,Finance,India,Khammam,"H.No. 86, Warrior Marg, Satara 970427",2024-12-23
349,Gera-Ranganathan,Healthcare,India,Kozhikode,"04, Goswami Zila, Rajkot 688526",2024-12-21
350,"Lal, Sengupta and Ram",Manufacturing,India,Tiruvottiyur,"078, Goel Path, Unnao-842918",2024-04-10
351,"Chhabra, Balasubramanian and Vyas",Healthcare,India,Kolhapur,"39, Guha Circle, Suryapet-928587",2026-02-21
352,Date LLC,Healthcare,India,Kavali,"H.No. 487, Krishnan Circle, Hubli–Dharwad 418135",2025-05-15
353,Chaudhary-Khare,Finance,India,Miryalaguda,"70/353, Bobal Ganj, Ulhasnagar-703171",2024-10-28
354,"Lall, Zachariah and Vyas",Tech,India,Raebareli,"569, Basu Marg, Rajahmundry 726845",2024-06-06
355,"Vyas, Kalla and Varkey",Healthcare,India,Chennai,"H.No. 20, Dugar Zila, Shimla 175254",2026-01-21
356,Wason-Sundaram,Retail,India,Bangalore,"H.No. 273, Sankaran Circle, Bhilwara 377421",2025-08-12
357,"Mallick, Kadakia and Srinivas",Tech,India,Nadiad,"50, Chowdhury Zila, Bhusawal 645294",2025-08-31
358,Samra-Singh,Manufacturing,India,Indore,"45, Varkey Ganj, Buxar 739117",2023-05-07
359,"Malhotra, Chokshi and Hans",Finance,India,Navi Mumbai,"H.No. 39, Baria Nagar, Imphal 467416",2024-11-06
360,Hegde and Sons,Manufacturing,India,Jamnagar,"656, Badal Street, Mau 940507",2025-03-07
361,Wadhwa-Rama,Tech,India,Bidar,"H.No. 57, Sarraf Circle, Pallavaram-499482",2024-11-17
362,Sarkar LLC,Tech,India,Indore,"350, Jayaraman Ganj, Bhagalpur-128521",2025-03-12
363,"Taneja, Krish and Bahri",Tech,India,Ongole,"H.No. 73, Swaminathan Nagar, Agra-571374",2024-10-31
364,"Ray, Sehgal and Ahluwalia",Manufacturing,India,Mysore,"H.No. 729, Kaur Nagar, Malegaon-921259",2024-08-09
365,Chokshi-Goda,Tech,India,Bokaro,"40/840, Savant, Gandhinagar 070158",2023-08-31
366,Rege Inc,Manufacturing,India,Alappuzha,"H.No. 706, Rastogi Marg, Imphal-920432",2023-08-09
367,"Kanda, Bahl and Lata",Tech,India,Kadapa,"H.No. 95, Sawhney Road, Munger-269598",2024-08-16
368,"Ramesh, Bakshi and Saha",Retail,India,Aurangabad,"44, Mand Chowk, Udaipur-427592",2025-01-14
369,Sharaf PLC,Tech,India,Bikaner,"11/798, Ramesh Ganj, Nanded-518019",2025-01-07
370,Bahri-Butala,Manufacturing,India,Bathinda,"63/26, Khosla Ganj, Jabalpur-039626",2026-01-29
371,Kulkarni-Sidhu,Healthcare,India,Junagadh,"46/90, De Ganj, Coimbatore-370140",2025-07-13
372,Roy PLC,Tech,India,Visakhapatnam,"H.No. 990, Bath Path, Raipur 331221",2026-01-04
373,Zachariah-Iyer,Healthcare,India,Saharanpur,"H.No. 99, Reddy, Raurkela Industrial Township-262959",2026-04-15
374,"Mani, Atwal and Edwin",Retail,India,Naihati,"13/20, Sunder Street, Bokaro 871677",2025-05-01
375,"Shanker, Balasubramanian and Bajaj",Finance,India,Nadiad,"89, Salvi Nagar, Noida 736991",2025-09-12
376,Koshy-Ratti,Retail,India,Purnia,"89/664, Chadha Road, Dhule 994596",2025-08-21
377,"Mani, Gill and Kale",Tech,India,Jalandhar,"H.No. 044, Chandra, Sambalpur-185671",2026-03-12
378,"Dani, Khalsa and Basak",Healthcare,India,Arrah,"69/56, Sarna, Srikakulam 793894",2023-07-08
379,"Gole, Krishnan and Kala",Healthcare,India,Purnia,"79/022, Shere Marg, Eluru-625429",2023-12-16
380,Shukla-Gopal,Manufacturing,India,Nellore,"89, Chana Ganj, Hazaribagh-015886",2025-10-11
381,"Lata, Buch and Krish",Healthcare,India,Thiruvananthapuram,"H.No. 237, Bhatnagar Road, Raebareli-065856",2024-06-15
382,"Chahal, Joshi and Bandi",Manufacturing,India,Rajpur Sonarpur,"56, Mandal Street, Panvel-108862",2023-08-07
383,Lall Ltd,Finance,India,Tiruvottiyur,"H.No. 95, Dhaliwal Street, Kadapa 498288",2023-11-25
384,"Dubey, Anne and Gill",Tech,India,Ajmer,"58/115, Borde Zila, Tirunelveli 541452",2023-12-04
385,"Chakraborty, Kunda and Bath",Manufacturing,India,Gulbarga,"H.No. 54, Sahota Circle, Ongole 418898",2024-06-02
386,Taneja-Bora,Finance,India,Suryapet,"81, Bail Ganj, Dehradun 648516",2024-04-23
387,Chaudry PLC,Healthcare,India,Anantapuram,"H.No. 356, Tara Street, Allahabad 112145",2024-10-12
388,"Sodhi, Kara and Bedi",Healthcare,India,Katihar,"H.No. 949, Wali, Kavali-999668",2025-05-03
389,Gandhi-Madan,Finance,India,Jalna,"H.No. 323, Bhargava Ganj, Dewas 214270",2024-04-09
390,Raj Ltd,Healthcare,India,Parbhani,"267, Shetty Marg, Berhampur 349394",2025-10-17
391,"Dada, Bose and Kurian",Finance,India,Patna,"87/751, Chawla Circle, Delhi 019780",2025-03-06
392,"Mangat, Shenoy and Butala",Manufacturing,India,Ghaziabad,"96/57, Mallick Zila, Kochi-665852",2025-09-07
393,Thakkar Ltd,Manufacturing,India,Jammu,"H.No. 82, Khurana Marg, Kottayam 421442",2023-10-11
394,Chad and Sons,Finance,India,Tiruchirappalli,"57/864, Keer Zila, Thane-433189",2024-05-09
395,Sekhon-Verma,Manufacturing,India,Tiruvottiyur,"31, Bal Ganj, Jalgaon 788643",2024-10-08
396,"Sodhi, Reddy and Walla",Manufacturing,India,Saharsa,"H.No. 45, Goswami, Guna 596047",2026-02-18
397,Buch Ltd,Manufacturing,India,Aizawl,"69/99, Din Zila, Gaya 624590",2025-02-01
398,Varkey-Chaudry,Retail,India,Gwalior,"165, Garg Road, Tadepalligudem 660764",2024-05-03
399,Swamy PLC,Tech,India,Bathinda,"131, Mane Marg, Pondicherry 444520",2023-12-28
400,Mangat-Joshi,Healthcare,India,Morena,"34/646, Tandon Street, Dhanbad 584845",2024-06-15
401,Cheema-Kaul,Retail,India,Bidhannagar,"69/111, Chawla Circle, Kochi-293315",2025-08-06
402,Kant PLC,Manufacturing,India,Morena,"49/17, Keer Nagar, Gulbarga-573211",2024-10-14
403,Salvi-Thakkar,Finance,India,Ulhasnagar,"H.No. 266, Borah Nagar, Nagercoil 752529",2025-09-12
404,Gala-Brahmbhatt,Manufacturing,India,Mira-Bhayandar,"44/797, Mangal Chowk, Nellore 991982",2023-12-01
405,"Raja, Mane and Dalal",Tech,India,Faridabad,"379, Solanki Marg, Ujjain-619331",2025-02-21
406,Ahuja-Shukla,Manufacturing,India,Burhanpur,"11/610, Sama Chowk, Salem 976337",2024-06-10
407,"Dugal, Jain and Sodhi",Finance,India,Allahabad,"86, Kothari Zila, Kochi 667759",2025-02-09
408,"Desai, Soni and Singh",Tech,India,Ulhasnagar,"H.No. 862, Dave Ganj, Aurangabad 175278",2025-06-21
409,"Karpe, Basu and Krish",Manufacturing,India,Ballia,"H.No. 07, Kar Nagar, Phagwara-898682",2023-06-10
410,Brahmbhatt-Sandhu,Tech,India,Burhanpur,"H.No. 76, Sarraf Marg, Madurai-314641",2023-09-27
411,Karan Ltd,Healthcare,India,Serampore,"34, Arya, Jamalpur-797378",2025-05-10
412,Vaidya Inc,Healthcare,India,Cuttack,"H.No. 74, Behl Marg, Hajipur 880054",2023-07-07
413,Dayal Inc,Manufacturing,India,Solapur,"02/72, Contractor Nagar, Jodhpur-016903",2025-12-25
414,Doshi-Majumdar,Tech,India,Barasat,"H.No. 668, Atwal Street, Thanjavur 745013",2024-03-26
415,"Kanda, Mane and Sani",Finance,India,Sambhal,"H.No. 937, Mangat Nagar, Nandyal-109960",2025-06-02
416,"Kota, Rama and Batra",Manufacturing,India,Barasat,"H.No. 056, Hans Street, Rajpur Sonarpur-964019",2026-02-27
417,Mann-Kapadia,Healthcare,India,Nizamabad,"62/91, Agrawal Circle, Gudivada-120572",2025-12-30
418,"Sarna, Bassi and Chahal",Healthcare,India,Hindupur,"782, Yohannan, Mumbai-783488",2023-12-06
419,"Sama, Varma and Arora",Manufacturing,India,Darbhanga,"161, Choudhary Path, Kanpur-283916",2025-04-28
420,Dhaliwal LLC,Tech,India,Faridabad,"12/612, Walla, Chittoor 924640",2025-05-10
421,Dora PLC,Healthcare,India,Jorhat,"73, Agrawal Road, Bihar Sharif-998393",2025-06-15
422,Bhatia Inc,Tech,India,Noida,"H.No. 233, Vyas Street, Bardhaman 221184",2023-05-07
423,"Seshadri, Sunder and Deol",Healthcare,India,Morena,"791, Baria Zila, Dehradun-796446",2023-10-10
424,"Choudhry, Goswami and Mahajan",Healthcare,India,Amaravati,"19, Vaidya Street, Ghaziabad-246093",2024-11-01
425,Kashyap-Chana,Retail,India,Aligarh,"H.No. 556, Shetty Chowk, Ballia 011458",2026-02-18
426,"Bawa, Sandal and Vora",Healthcare,India,Ranchi,"H.No. 59, Viswanathan Zila, Gangtok-276777",2023-07-01
427,Sathe-Khanna,Finance,India,Tiruppur,"420, Yogi, Fatehpur 764194",2025-05-26
428,"Chanda, Biswas and Choudhary",Manufacturing,India,Kumbakonam,"07/69, Dua Street, Sagar 151770",2026-04-08
429,Kadakia-Ahluwalia,Manufacturing,India,Panipat,"53, Behl Chowk, Rampur 046712",2023-08-10
430,"Verma, Shanker and Arora",Tech,India,Rourkela,"H.No. 43, Chada Nagar, Visakhapatnam-607359",2025-01-12
431,"Kumar, Raju and Gara",Healthcare,India,Malegaon,"97/288, Hari Nagar, Ahmedabad 390831",2025-05-08
432,"Bhardwaj, Sangha and Kunda",Finance,India,Karimnagar,"45/712, Chowdhury Road, Mango-471946",2024-03-09
433,Arya Group,Tech,India,Erode,"H.No. 188, Cheema Road, Bongaigaon 160659",2023-12-02
434,Maharaj-Saran,Retail,India,Bhopal,"H.No. 828, Sen Road, Thanjavur-832716",2025-12-09
435,"Grover, Sethi and Gokhale",Tech,India,Asansol,"99, Chacko Ganj, Proddatur-267658",2025-07-02
436,Goyal-Chaudry,Tech,India,Tirupati,"H.No. 907, Kurian Road, Gwalior-293943",2025-07-28
437,Randhawa LLC,Healthcare,India,Bathinda,"790, Bobal Zila, Mira-Bhayandar 807090",2023-12-18
438,"Kumar, Kar and Andra",Retail,India,Sasaram,"24, Bir Chowk, Pudukkottai-476591",2025-01-28
439,"Babu, Raj and Rajan",Tech,India,Salem,"417, Kuruvilla Marg, Tumkur 338686",2023-08-14
440,"Kothari, Grover and Tripathi",Finance,India,Delhi,"H.No. 84, Rattan Circle, Gandhidham-360356",2024-03-22
441,"Sankar, Lata and Aggarwal",Finance,India,Jehanabad,"H.No. 871, Bassi Zila, Raipur-804983",2025-01-22
442,Sidhu Inc,Manufacturing,India,Pallavaram,"H.No. 352, Seshadri Nagar, Bhimavaram-112650",2024-04-29
443,Rau Inc,Retail,India,Jaunpur,"52/006, Lad Marg, Allahabad 112317",2025-12-23
444,Lal PLC,Retail,India,Raebareli,"57/87, Zacharia Path, Adoni-307392",2026-02-27
445,Swamy-Dalal,Manufacturing,India,Jalandhar,"H.No. 629, Tank Street, Karawal Nagar-861739",2025-02-28
446,"Agrawal, Sastry and Konda",Tech,India,Nagpur,"H.No. 06, Tank Ganj, Anand-270781",2024-04-21
447,Mall-Butala,Retail,India,Howrah,"17/189, Kant, Bikaner-851896",2026-03-07
448,"Kibe, Bhatia and Gera",Finance,India,Karnal,"55/59, Dalal Ganj, Pudukkottai-313019",2023-06-19
449,Tara-Master,Finance,India,Morbi,"550, Loyal Ganj, Tirupati 862912",2026-01-04
450,Vig LLC,Healthcare,India,Navi Mumbai,"H.No. 241, Mani Nagar, Kota 515830",2024-03-26
451,Venkatesh PLC,Retail,India,Gulbarga,"18/18, Iyer Ganj, Bangalore-657068",2026-04-13
452,Lad-Kapoor,Tech,India,Tiruppur,"39/71, Bhagat, Raurkela Industrial Township-077891",2023-08-24
453,Bakshi-Master,Manufacturing,India,Nangloi Jat,"424, Saini Ganj, Mehsana-717546",2024-02-18
454,Saraf-Doshi,Manufacturing,India,Shahjahanpur,"49, Tak Street, Guna 198897",2024-03-23
455,Sinha-Baria,Tech,India,Danapur,"H.No. 27, Ghosh Ganj, Aurangabad-931566",2025-08-23
456,Jani Inc,Healthcare,India,Madurai,"H.No. 88, Chanda Circle, Jaipur-271652",2023-10-07
457,Kata Ltd,Manufacturing,India,Bulandshahr,"25, Bhavsar Path, Chennai 575992",2025-07-15
458,"Dugar, Sule and Andra",Retail,India,Pimpri-Chinchwad,"06/33, Yohannan Ganj, Vellore 106282",2026-02-13
459,Solanki Ltd,Healthcare,India,Durgapur,"06/29, Bala Nagar, Medininagar-688098",2023-09-29
460,Bhatia and Sons,Retail,India,Eluru,"21, Rastogi Street, Berhampore 567873",2025-06-20
461,"Chaudhry, Thaman and Keer",Finance,India,Panihati,"552, Grover Ganj, Uluberia-958494",2024-01-12
462,"Dugar, Sha and Golla",Healthcare,India,Warangal,"90, Kapoor Path, Tumkur 581016",2024-11-29
463,Sagar Group,Manufacturing,India,Ozhukarai,"17/11, Ganesh Street, Kota-136684",2024-08-20
464,"Savant, Lad and Acharya",Healthcare,India,Solapur,"H.No. 68, Anne, Jorhat 806625",2024-07-11
465,Chaudhuri Ltd,Healthcare,India,Chittoor,"H.No. 385, Agarwal, Sangli-Miraj & Kupwad 404667",2024-08-25
466,"Balan, Contractor and Singhal",Healthcare,India,Sri Ganganagar,"H.No. 127, Kapur Path, Sultan Pur Majra-750927",2024-06-25
467,"Madan, Gopal and Boase",Healthcare,India,Chennai,"327, Koshy Nagar, Giridih-368913",2025-08-01
468,"Saxena, Ramanathan and Badami",Retail,India,Gaya,"94/298, Edwin Road, Kolkata-439724",2024-08-26
469,Subramaniam-Agate,Finance,India,Mira-Bhayandar,"H.No. 014, Balay Marg, Arrah 895228",2023-05-09
470,Barad-Sekhon,Tech,India,Ghaziabad,"12/204, Bhatt Circle, Bijapur 370991",2025-04-23
471,"Bhatia, Ravel and Agarwal",Healthcare,India,Pali,"61/158, Kari Road, Haldia-021371",2024-02-17
472,"Devan, Dalal and Chander",Manufacturing,India,Chinsurah,"H.No. 43, Dhillon Path, Varanasi 490287",2023-05-19
473,"Buch, Maharaj and Bhatti",Healthcare,India,Satna,"98, Dube Circle, Saharanpur-109216",2025-10-17
474,Srivastava-Walla,Manufacturing,India,Machilipatnam,"H.No. 795, Bhargava Circle, Raebareli 056208",2024-06-18
475,Ratta-Gaba,Retail,India,Maheshtala,"85/897, Kapur Zila, Agra-065024",2024-07-28
476,Ahluwalia-Bhatt,Manufacturing,India,Thrissur,"78/86, Suri Path, Agra-092132",2023-11-25
477,Bhakta-Bobal,Tech,India,Madhyamgram,"35/72, Garde Nagar, Bangalore-282627",2025-04-29
478,Sridhar-Vaidya,Finance,India,Rewa,"99/85, Mahal Chowk, Maheshtala-254994",2025-12-24
479,Kale and Sons,Manufacturing,India,Satna,"38, Badal Ganj, Tadipatri 663827",2023-08-03
480,"Chada, Bava and Hegde",Manufacturing,India,Coimbatore,"H.No. 992, Sandhu Street, Bhimavaram 376025",2024-11-01
