PaymentID,OrderID,PaymentDate,AmountPaid,PaymentMethod
667,667,2025-10-01,39385.61,Card
668,668,2025-06-13,2441.83,Bank Transfer
669,669,2025-05-05,22092.22,UPI
670,670,2025-06-25,31184.78,Bank Transfer
671,671,2025-06-11,6372.7,UPI
672,672,2026-02-24,10963.56,Card
673,673,2025-04-25,7282.28,UPI
674,674,2025-06-05,20498.54,Bank Transfer
675,675,2026-04-07,14017.93,Bank Transfer
676,676,2026-03-30,32943.07,Bank Transfer
677,677,2025-08-24,9304.14,UPI
678,678,2025-04-22,9797.55,Card
679,679,2025-10-14,10898.77,UPI
680,680,2025-12-13,5900.95,Bank Transfer
681,681,2025-06-08,22307.62,UPI
682,682,2025-09-23,46997.27,Card
683,683,2025-08-21,41697.61,Card
684,684,2025-12-04,32260.97,UPI
685,685,2026-04-16,46161.21,Bank Transfer
686,686,2025-12-01,44496.04,Card
687,687,2025-04-24,32812.56,Card
688,688,2026-01-30,12474.0,UPI
689,689,2026-01-02,4967.13,UPI
690,690,2025-08-22,18282.08,Card
691,691,2025-10-26,14784.99,Card
692,692,2025-06-11,1517.25,UPI
693,693,2025-09-10,16079.61,Card
694,694,2025-12-31,43929.36,Card
695,695,2026-01-11,19447.0,UPI
696,696,2025-10-12,24391.51,Bank Transfer
697,697,2025-05-21,48903.17,UPI
698,698,2025-12-01,47787.29,Card
699,699,2026-03-25,3287.3,Bank Transfer
700,700,2025-04-28,11623.04,Bank Transfer
701,701,2026-02-01,28766.39,Bank Transfer
702,702,2025-11-14,49346.88,Bank Transfer
703,703,2026-01-10,7335.06,UPI
704,704,2025-04-27,8696.03,Card
705,705,2025-04-22,18175.25,Bank Transfer
706,706,2025-07-05,34803.45,UPI
707,707,2026-01-13,47008.28,Bank Transfer
708,708,2025-12-10,9355.5,Card
709,709,2025-09-06,29569.48,UPI
710,710,2025-06-17,13149.81,UPI
711,711,2025-08-10,7988.24,Bank Transfer
712,712,2025-05-06,44162.87,Bank Transfer
713,713,2026-04-04,3906.69,Bank Transfer
714,714,2026-04-19,49101.94,Bank Transfer
715,715,2025-08-22,19687.08,UPI
716,716,2026-01-12,33616.51,UPI
717,717,2025-05-10,4077.32,UPI
718,718,2026-01-06,29408.26,UPI
719,719,2025-11-03,15398.23,UPI
720,720,2026-03-28,6725.48,Bank Transfer
721,721,2025-08-03,27514.72,Bank Transfer
722,722,2025-08-25,17888.33,UPI
723,723,2025-08-18,19922.19,UPI
724,724,2026-01-11,44231.55,UPI
725,725,2025-09-03,46837.36,Card
726,726,2026-02-26,38572.63,Bank Transfer
727,727,2025-08-01,21538.96,UPI
728,728,2025-12-15,30588.15,UPI
729,729,2026-02-07,43962.79,Card
730,730,2026-02-19,8532.94,UPI
731,731,2026-03-14,35450.03,UPI
732,732,2025-04-29,12798.65,Card
733,733,2025-07-10,48937.94,Bank Transfer
734,734,2026-01-14,15637.0,Card
735,735,2025-05-10,23109.38,Bank Transfer
736,736,2025-11-24,3008.11,Bank Transfer
737,737,2025-10-28,8483.91,Bank Transfer
738,738,2025-06-04,9637.65,UPI
739,739,2025-09-01,25770.33,Card
740,740,2025-06-14,26432.5,UPI
741,741,2025-08-16,20064.36,Card
742,742,2025-12-13,17752.17,UPI
743,743,2025-12-21,12093.41,Bank Transfer
744,744,2025-04-24,44860.06,UPI
745,745,2025-07-19,45484.72,Bank Transfer
746,746,2025-10-24,9048.65,UPI
747,747,2025-07-10,32897.03,Card
748,748,2025-08-15,34600.54,Bank Transfer
749,749,2025-06-18,6306.09,UPI
750,750,2025-06-02,5254.71,Bank Transfer
751,751,2025-07-16,16151.17,Bank Transfer
752,752,2026-01-31,35278.29,Bank Transfer
753,753,2025-08-12,2440.15,Bank Transfer
754,754,2025-11-22,1049.82,Card
755,755,2025-12-27,37371.65,Bank Transfer
756,756,2026-04-12,35845.99,UPI
757,757,2025-10-22,6537.73,UPI
758,758,2026-01-02,33914.84,Bank Transfer
759,759,2026-01-09,14872.6,Card
760,760,2025-05-30,46200.05,Bank Transfer
761,761,2025-06-16,16097.23,Card
762,762,2026-04-06,19179.36,Card
763,763,2025-05-02,35705.14,Bank Transfer
764,764,2026-01-26,42122.77,UPI
765,765,2025-09-25,1207.15,UPI
766,766,2025-11-13,47017.13,Card
767,767,2025-09-06,4097.49,Card
768,768,2026-01-04,30385.35,Bank Transfer
769,769,2026-02-07,36528.37,UPI
770,770,2025-10-20,34093.3,UPI
771,771,2025-11-04,8586.87,Card
772,772,2025-12-01,33076.49,Card
773,773,2025-09-21,13417.5,Bank Transfer
774,774,2026-01-15,30000.59,UPI
775,775,2025-07-13,29425.58,UPI
776,776,2025-06-06,25012.78,Card
777,777,2026-02-11,13320.77,Card
778,778,2025-08-04,654.31,Bank Transfer
779,779,2026-01-23,10679.54,Card
780,780,2025-07-14,39763.21,Bank Transfer
781,781,2025-11-06,4266.7,UPI
782,782,2025-04-29,40354.16,Card
783,783,2026-02-06,8871.97,Bank Transfer
784,784,2025-06-28,32273.39,Card
785,785,2026-02-16,48157.21,Bank Transfer
786,786,2026-03-14,20653.02,Bank Transfer
787,787,2025-12-23,7878.89,UPI
788,788,2025-05-03,28231.06,UPI
789,789,2025-07-29,31772.61,Bank Transfer
790,790,2025-11-13,48302.95,Card
791,791,2026-01-26,34152.37,UPI
792,792,2025-08-14,9479.38,Bank Transfer
793,793,2025-07-15,26736.85,UPI
794,794,2026-04-20,37788.18,Bank Transfer
795,795,2026-02-14,26348.42,Card
796,796,2025-10-28,27166.26,Bank Transfer
797,797,2025-11-24,34987.63,Card
798,798,2026-01-24,7153.07,Bank Transfer
799,799,2025-09-26,42706.97,Bank Transfer
800,800,2025-10-14,48154.43,Card
801,801,2025-10-17,20597.89,Bank Transfer
802,802,2025-06-04,14464.38,Bank Transfer
803,803,2026-01-03,42694.58,Bank Transfer
804,804,2025-09-24,26720.67,UPI
805,805,2025-08-05,27062.76,Bank Transfer
806,806,2025-07-17,14739.43,UPI
807,807,2026-02-17,1815.96,UPI
808,808,2025-08-20,9607.3,Card
809,809,2026-02-08,4423.68,UPI
810,810,2026-01-24,36023.94,Card
811,811,2025-09-30,21685.31,UPI
812,812,2026-01-21,35403.82,Bank Transfer
813,813,2026-03-03,16728.01,Bank Transfer
814,814,2025-08-22,22856.35,Bank Transfer
815,815,2026-01-12,4524.27,Card
816,816,2025-08-24,27654.88,UPI
817,817,2026-01-21,38419.8,UPI
818,818,2025-05-28,17848.3,Card
819,819,2025-07-28,12772.15,UPI
820,820,2026-04-10,40760.4,Bank Transfer
821,821,2025-11-02,13362.53,Bank Transfer
822,822,2025-12-02,21204.8,UPI
823,823,2025-11-23,1000.18,Card
824,824,2025-12-28,47326.28,Bank Transfer
825,825,2026-04-10,1426.37,Bank Transfer
826,826,2025-10-27,44362.26,UPI
827,827,2026-03-24,5881.31,UPI
828,828,2025-10-21,16457.83,Card
829,829,2025-05-24,37307.55,Bank Transfer
830,830,2025-12-28,4006.29,UPI
831,831,2025-09-22,31336.64,Bank Transfer
832,832,2025-11-17,1301.65,Bank Transfer
833,833,2026-01-07,17190.73,Bank Transfer
834,834,2025-10-18,6591.45,Card
835,835,2026-03-17,32158.76,Card
836,836,2025-10-19,31035.7,Bank Transfer
837,837,2025-12-30,32375.52,UPI
838,838,2025-11-06,12661.12,Bank Transfer
839,839,2025-07-10,10054.35,Card
840,840,2025-05-07,35463.75,UPI
841,841,2026-03-19,20464.55,Card
842,842,2026-02-22,22088.72,UPI
843,843,2026-04-14,49411.86,Card
844,844,2025-05-11,8411.25,Bank Transfer
845,845,2025-06-09,45742.03,Card
846,846,2025-07-21,18547.4,Bank Transfer
847,847,2026-02-11,12084.93,Bank Transfer
848,848,2026-02-14,45689.66,Card
849,849,2025-12-12,11517.34,Card
850,850,2026-02-02,12412.25,UPI
851,851,2026-03-03,8504.76,Bank Transfer
852,852,2025-11-02,38414.39,UPI
853,853,2026-04-22,36990.98,Card
854,854,2026-03-06,32442.24,Card
855,855,2025-07-30,15221.09,Card
856,856,2025-07-13,26135.39,Bank Transfer
857,857,2025-09-25,29956.62,UPI
858,858,2025-07-06,28477.8,UPI
859,859,2025-07-17,14574.83,UPI
860,860,2025-10-15,6808.15,UPI
861,861,2026-04-01,39844.35,Card
862,862,2025-09-10,40229.08,Bank Transfer
863,863,2026-02-06,44672.83,UPI
864,864,2025-10-13,15771.5,UPI
865,865,2025-10-20,48272.58,UPI
866,866,2025-08-29,44892.65,UPI
867,867,2025-07-27,12519.32,UPI
868,868,2026-02-08,1028.82,Card
869,869,2025-07-14,34498.98,Bank Transfer
870,870,2026-04-15,27409.04,UPI
871,871,2025-09-23,17548.86,UPI
872,872,2025-09-22,6953.23,Card
873,873,2025-05-18,1467.03,Bank Transfer
874,874,2025-10-12,13564.36,Card
875,875,2025-05-01,2197.01,UPI
876,876,2026-04-11,23102.63,Card
877,877,2026-01-30,18377.69,UPI
878,878,2025-12-08,13946.96,Card
879,879,2025-12-22,14781.24,Card
880,880,2025-08-06,13464.19,Bank Transfer
881,881,2025-12-15,49324.86,Bank Transfer
882,882,2025-09-08,48201.73,Card
883,883,2025-10-14,18296.26,UPI
884,884,2026-01-04,28457.1,UPI
885,885,2025-09-14,9488.1,Bank Transfer
886,886,2025-08-16,28648.89,Card
887,887,2025-07-19,45981.99,UPI
888,888,2026-01-11,33310.67,UPI
889,889,2025-06-03,795.78,Card
890,890,2025-12-14,34030.68,UPI
891,891,2025-07-21,10514.48,Bank Transfer
892,892,2025-12-30,17265.09,Card
893,893,2026-03-03,40247.38,UPI
894,894,2025-10-30,28676.19,Card
895,895,2026-04-17,11582.56,Card
896,896,2025-07-26,26009.81,Bank Transfer
897,897,2025-11-23,28376.18,UPI
898,898,2026-02-02,20677.34,Card
899,899,2026-03-31,37442.94,UPI
900,900,2025-09-21,27117.44,Card
901,901,2025-06-29,34032.95,Bank Transfer
902,902,2025-06-13,13105.25,UPI
903,903,2025-09-23,42171.2,UPI
904,904,2025-12-22,4224.31,UPI
905,905,2025-11-14,17545.86,Bank Transfer
906,906,2026-04-12,35998.98,Bank Transfer
907,907,2025-07-07,9723.78,UPI
908,908,2025-06-28,24274.68,Bank Transfer
909,909,2025-11-17,3106.68,Bank Transfer
910,910,2025-06-27,43509.25,Bank Transfer
911,911,2026-03-05,22433.17,UPI
912,912,2025-05-14,28989.04,Card
913,913,2026-03-08,21311.95,Bank Transfer
914,914,2025-06-04,7420.35,Bank Transfer
915,915,2025-10-01,21236.06,Bank Transfer
916,916,2025-06-21,10424.48,Bank Transfer
917,917,2025-06-06,25077.9,Bank Transfer
918,918,2025-05-19,19072.43,UPI
919,919,2026-03-16,40197.07,Bank Transfer
920,920,2025-10-02,42034.7,UPI
921,921,2025-11-15,28260.58,Bank Transfer
922,922,2026-03-01,14923.13,Card
923,923,2026-04-13,37960.91,Card
924,924,2025-06-29,17368.72,Bank Transfer
925,925,2025-10-22,17161.63,Card
926,926,2026-03-02,37514.79,UPI
927,927,2026-03-17,25504.83,Bank Transfer
928,928,2025-06-26,3673.43,UPI
929,929,2025-11-28,43816.64,Card
930,930,2026-01-11,14170.47,Bank Transfer
931,931,2025-07-22,26207.07,Bank Transfer
932,932,2025-10-17,539.03,UPI
933,933,2026-03-26,33756.62,Card
934,934,2025-10-04,38314.89,Bank Transfer
935,935,2026-03-11,16328.14,Bank Transfer
936,936,2025-05-17,48675.77,Card
937,937,2026-03-31,49930.61,Card
938,938,2025-04-28,15193.79,Bank Transfer
939,939,2026-01-10,23521.2,Bank Transfer
940,940,2025-09-10,34366.19,Bank Transfer
941,941,2025-05-31,49253.53,Bank Transfer
942,942,2026-03-14,12732.41,Card
943,943,2025-07-25,5706.6,UPI
944,944,2025-09-27,2276.09,Bank Transfer
945,945,2025-06-26,38315.6,Card
946,946,2026-02-01,12068.48,Card
947,947,2026-04-04,27358.19,Bank Transfer
948,948,2026-02-12,20989.4,UPI
949,949,2026-04-17,8139.43,Bank Transfer
950,950,2026-03-05,47640.23,Card
951,951,2026-03-17,27752.51,Bank Transfer
952,952,2025-06-07,15659.0,Bank Transfer
953,953,2025-09-21,39226.95,Bank Transfer
954,954,2025-10-22,49315.21,Card
955,955,2026-03-17,3198.93,UPI
956,956,2025-07-02,22502.86,Bank Transfer
957,957,2025-09-25,19909.23,Bank Transfer
958,958,2025-09-04,23988.92,UPI
959,959,2025-12-05,49890.05,Card
960,960,2025-11-20,4043.48,Card
961,961,2025-05-26,38095.51,UPI
962,962,2026-03-22,18946.32,Bank Transfer
963,963,2025-09-14,41484.45,Bank Transfer
964,964,2026-02-27,8521.69,Bank Transfer
965,965,2025-11-09,44875.49,UPI
966,966,2025-05-06,21992.91,Bank Transfer
967,967,2025-12-30,27316.43,UPI
968,968,2026-01-08,734.39,Bank Transfer
969,969,2026-01-29,27854.76,Card
970,970,2026-01-26,16683.1,Card
971,971,2025-06-19,4870.24,Card
972,972,2025-09-18,10147.54,Bank Transfer
973,973,2025-07-30,39988.04,Bank Transfer
974,974,2026-03-07,12431.2,UPI
975,975,2025-09-13,28353.53,Bank Transfer
976,976,2025-12-24,20593.28,Card
977,977,2025-12-29,36090.1,Bank Transfer
978,978,2026-03-13,25308.61,Card
979,979,2025-08-16,29242.47,Card
980,980,2025-08-27,27856.78,Card
981,981,2026-02-20,10347.22,Bank Transfer
982,982,2025-10-19,18281.1,UPI
983,983,2025-06-23,25955.83,Card
984,984,2026-01-17,39690.6,UPI
985,985,2025-09-09,9101.43,Card
986,986,2026-02-09,22255.71,UPI
987,987,2025-10-06,28650.79,UPI
988,988,2025-05-06,3744.15,UPI
989,989,2025-05-24,5387.07,Bank Transfer
990,990,2026-03-20,3206.44,Card
991,991,2025-11-03,23918.83,Bank Transfer
992,992,2025-07-11,31189.95,UPI
993,993,2025-10-27,47235.56,Card
994,994,2025-12-11,25546.96,UPI
995,995,2025-07-26,14097.17,Bank Transfer
996,996,2026-03-28,23027.26,Card
997,997,2025-09-09,29000.74,Card
998,998,2025-06-30,34183.0,Card
999,999,2025-08-08,16834.11,Bank Transfer
1000,1000,2026-04-11,25682.44,UPI
1001,1001,2025-06-27,42054.51,Card
1002,1002,2026-03-30,13478.7,Bank Transfer
1003,1003,2025-07-09,3562.48,UPI
1004,1004,2026-02-27,14375.59,Bank Transfer
1005,1005,2026-02-26,1173.79,Card
1006,1006,2025-11-29,2538.31,Bank Transfer
1007,1007,2025-10-28,13668.79,Bank Transfer
1008,1008,2025-07-13,18278.55,Bank Transfer
1009,1009,2025-12-15,12705.69,UPI
1010,1010,2025-09-29,28538.87,Bank Transfer
1011,1011,2026-04-01,40791.33,UPI
1012,1012,2025-09-22,38637.69,UPI
1013,1013,2026-04-18,40355.22,UPI
1014,1014,2026-01-06,22896.14,Bank Transfer
1015,1015,2025-04-24,8126.77,UPI
1016,1016,2025-11-13,11656.87,UPI
1017,1017,2025-06-19,5331.18,Bank Transfer
1018,1018,2025-04-24,35609.56,Card
1019,1019,2025-05-09,49271.82,Bank Transfer
1020,1020,2025-10-27,9602.57,UPI
1021,1021,2025-08-10,24620.36,Card
1022,1022,2025-07-08,39399.23,Bank Transfer
1023,1023,2025-10-11,32914.62,Bank Transfer
1024,1024,2025-12-13,21580.46,Card
1025,1025,2026-02-13,39801.24,UPI
1026,1026,2025-09-08,13720.86,Bank Transfer
1027,1027,2026-04-11,2798.88,Card
1028,1028,2026-01-01,18928.6,UPI
1029,1029,2025-11-05,29476.98,Bank Transfer
1030,1030,2026-04-13,34474.95,UPI
1031,1031,2025-12-25,31808.9,Bank Transfer
1032,1032,2026-01-22,20615.93,Card
1033,1033,2025-06-26,46138.84,UPI
1034,1034,2025-07-28,24620.6,Bank Transfer
1035,1035,2025-09-15,13190.7,UPI
1036,1036,2026-01-05,42475.74,Bank Transfer
1037,1037,2025-06-20,25917.92,UPI
1038,1038,2025-09-19,1836.63,UPI
1039,1039,2025-12-23,48378.56,Card
1040,1040,2026-03-20,29935.28,UPI
1041,1041,2026-02-03,21685.89,Card
1042,1042,2026-03-30,959.45,Card
1043,1043,2026-04-18,31478.14,Bank Transfer
1044,1044,2025-09-15,29476.66,UPI
1045,1045,2026-02-07,42935.69,Card
1046,1046,2026-01-12,46481.37,Card
1047,1047,2025-05-01,33197.92,Card
1048,1048,2025-06-11,44206.31,Bank Transfer
1049,1049,2025-10-09,13166.02,Card
1050,1050,2025-07-15,20251.63,Card
1051,1051,2025-07-12,39673.13,UPI
1052,1052,2025-12-10,26035.09,Card
1053,1053,2026-04-22,13711.02,Card
1054,1054,2025-07-31,25353.01,UPI
1055,1055,2025-08-23,18814.6,Bank Transfer
1056,1056,2026-02-07,37348.08,UPI
1057,1057,2025-05-02,29373.01,UPI
1058,1058,2025-11-21,16517.64,Bank Transfer
1059,1059,2025-07-14,49240.41,Bank Transfer
1060,1060,2026-02-08,5979.39,UPI
1061,1061,2025-06-11,12442.18,Bank Transfer
1062,1062,2026-01-27,5089.18,Bank Transfer
1063,1063,2025-05-17,22931.71,Bank Transfer
1064,1064,2025-09-28,46596.54,Card
1065,1065,2025-05-27,35847.36,Bank Transfer
1066,1066,2025-08-07,44108.33,Card
1067,1067,2026-04-13,37661.66,Bank Transfer
1068,1068,2025-12-29,14862.73,Bank Transfer
1069,1069,2025-12-14,10056.42,Bank Transfer
1070,1070,2025-05-13,49345.61,Bank Transfer
1071,1071,2025-12-20,11067.27,UPI
1072,1072,2025-08-05,41375.41,Card
1073,1073,2025-10-20,48482.61,Card
1074,1074,2026-04-03,6118.54,Bank Transfer
1075,1075,2026-02-15,2534.39,UPI
1076,1076,2025-11-03,30830.42,Card
1077,1077,2025-08-22,6683.04,UPI
1078,1078,2026-03-10,3438.29,Card
1079,1079,2025-12-15,8360.13,Bank Transfer
1080,1080,2025-10-28,26908.46,Card
1081,1081,2025-11-21,47659.55,Card
1082,1082,2026-02-17,35524.43,Card
1083,1083,2025-07-08,32426.74,Bank Transfer
1084,1084,2025-10-01,9704.6,UPI
1085,1085,2026-04-12,49746.04,Bank Transfer
1086,1086,2026-04-17,13823.29,UPI
1087,1087,2025-11-28,38163.17,Card
1088,1088,2025-06-01,18764.77,Card
1089,1089,2025-05-14,11655.82,Card
1090,1090,2026-01-18,44177.62,Card
1091,1091,2026-01-30,42590.0,UPI
1092,1092,2025-07-30,7793.29,Card
1093,1093,2025-07-27,15870.1,Card
1094,1094,2025-09-06,38332.78,UPI
1095,1095,2026-01-23,39464.53,Card
1096,1096,2025-12-16,3496.34,UPI
1097,1097,2026-03-26,49601.13,Bank Transfer
1098,1098,2025-12-20,3869.15,UPI
1099,1099,2025-06-30,49185.11,Bank Transfer
1100,1100,2025-10-19,27555.2,UPI
1101,1101,2026-03-16,31682.77,Card
1102,1102,2025-12-22,4996.77,Bank Transfer
1103,1103,2025-05-11,5173.39,Bank Transfer
1104,1104,2025-12-07,42949.8,Bank Transfer
1105,1105,2025-04-28,45580.6,UPI
1106,1106,2025-05-29,42148.56,Card
1107,1107,2025-06-23,38965.45,Card
1108,1108,2026-01-15,8525.54,Card
1109,1109,2025-11-29,12146.64,Bank Transfer
1110,1110,2026-04-18,28029.88,UPI
1111,1111,2025-05-15,6268.86,Card
1112,1112,2026-01-20,5397.44,UPI
1113,1113,2025-10-04,38626.99,Card
1114,1114,2026-04-19,49108.52,UPI
1115,1115,2025-06-03,15508.33,Card
1116,1116,2025-08-04,18155.86,Bank Transfer
1117,1117,2025-04-29,36578.91,Bank Transfer
1118,1118,2026-03-29,30908.42,Card
1119,1119,2025-04-23,40697.39,Card
1120,1120,2026-01-19,15230.46,UPI
1121,1121,2025-08-02,48647.37,Bank Transfer
1122,1122,2025-05-15,35960.69,UPI
1123,1123,2026-02-12,37987.85,UPI
1124,1124,2026-03-11,46232.3,Card
1125,1125,2025-10-01,34257.27,Card
1126,1126,2025-06-06,1117.55,Bank Transfer
1127,1127,2025-06-14,37203.49,Card
1128,1128,2025-09-03,32459.21,Card
1129,1129,2026-04-17,41537.91,UPI
1130,1130,2026-03-19,48367.91,UPI
1131,1131,2025-11-07,18447.24,Card
1132,1132,2025-08-08,13726.65,Bank Transfer
1133,1133,2026-03-18,13692.01,UPI
1134,1134,2026-01-20,7613.65,Card
1135,1135,2025-10-01,10926.69,Card
1136,1136,2025-08-13,48595.87,Card
1137,1137,2025-12-07,42306.5,Bank Transfer
1138,1138,2025-12-17,27563.91,Card
1139,1139,2025-08-24,22673.88,Bank Transfer
1140,1140,2025-05-19,39788.65,Bank Transfer
1141,1141,2025-10-01,26790.96,UPI
1142,1142,2025-11-24,15809.66,Bank Transfer
1143,1143,2025-10-04,12902.88,Bank Transfer
1144,1144,2026-01-05,32019.77,UPI
1145,1145,2025-12-20,38552.0,UPI
1146,1146,2026-02-19,17235.94,Bank Transfer
1147,1147,2025-11-27,5253.9,Bank Transfer
1148,1148,2025-07-29,48817.92,Card
1149,1149,2025-06-12,44673.55,Bank Transfer
1150,1150,2025-11-09,5401.47,Card
1151,1151,2025-12-07,36352.15,Card
1152,1152,2025-06-22,49261.91,Bank Transfer
1153,1153,2026-02-01,42657.27,UPI
1154,1154,2025-05-26,44997.3,UPI
1155,1155,2025-06-03,36647.96,UPI
1156,1156,2025-05-14,6503.04,UPI
1157,1157,2026-04-13,23965.22,UPI
1158,1158,2025-08-12,21329.35,UPI
1159,1159,2025-07-12,46297.01,Card
1160,1160,2025-12-21,45838.49,UPI
1161,1161,2025-08-19,26111.23,UPI
1162,1162,2026-01-28,22041.63,Card
1163,1163,2025-11-22,6096.91,Bank Transfer
1164,1164,2026-01-03,33438.09,Bank Transfer
1165,1165,2026-03-03,3275.54,Card
1166,1166,2025-09-07,27515.11,Card
1167,1167,2025-09-08,48276.98,UPI
1168,1168,2025-05-26,40976.96,Card
1169,1169,2025-08-23,40900.46,Bank Transfer
1170,1170,2025-05-19,14368.59,Card
1171,1171,2025-12-10,25513.26,Bank Transfer
1172,1172,2026-03-26,44602.07,Bank Transfer
1173,1173,2025-11-07,16899.4,UPI
1174,1174,2026-02-28,17710.07,Bank Transfer
1175,1175,2025-08-29,16788.75,Card
1176,1176,2025-09-29,31973.18,UPI
1177,1177,2026-02-03,24549.02,Card
1178,1178,2026-01-15,21325.25,Card
1179,1179,2025-11-05,13275.07,UPI
1180,1180,2026-01-31,24623.71,Card
1181,1181,2025-11-29,17663.83,UPI
1182,1182,2025-12-20,13826.77,UPI
1183,1183,2025-05-27,49356.81,UPI
1184,1184,2025-11-07,40952.07,Bank Transfer
1185,1185,2026-02-12,9144.71,Card
1186,1186,2025-10-18,45625.47,UPI
1187,1187,2026-02-13,44378.89,Bank Transfer
1188,1188,2025-08-20,15976.77,Bank Transfer
1189,1189,2025-09-24,22472.84,UPI
1190,1190,2025-07-20,4574.19,Bank Transfer
1191,1191,2025-08-11,20209.5,Card
1192,1192,2025-06-08,19735.39,Card
1193,1193,2026-03-01,3629.1,Bank Transfer
1194,1194,2025-07-04,34144.13,Bank Transfer
1195,1195,2025-05-02,665.36,Bank Transfer
1196,1196,2026-02-28,40719.84,Card
1197,1197,2025-06-13,12675.97,Bank Transfer
1198,1198,2026-02-12,42354.54,Bank Transfer
1199,1199,2026-01-27,43508.8,Bank Transfer
1200,1200,2025-10-17,19715.05,Card
1201,1201,2025-06-13,26004.94,UPI
1202,1202,2025-07-09,3255.17,Card
1203,1203,2026-01-19,22805.5,Card
1204,1204,2025-07-07,18214.43,Bank Transfer
1205,1205,2025-11-22,15054.38,Bank Transfer
1206,1206,2025-08-31,15783.45,UPI
1207,1207,2025-05-31,20132.04,Bank Transfer
1208,1208,2025-10-31,43971.7,Card
1209,1209,2026-02-24,43454.84,Card
1210,1210,2025-12-07,2151.72,UPI
1211,1211,2025-05-14,47469.62,Card
1212,1212,2025-09-24,24108.88,Card
1213,1213,2026-02-11,39570.36,UPI
1214,1214,2025-12-31,29898.92,Card
1215,1215,2025-12-14,4921.1,Bank Transfer
1216,1216,2025-08-20,38583.07,UPI
1217,1217,2026-01-02,48719.2,Card
1218,1218,2025-11-20,20212.41,Bank Transfer
1219,1219,2025-08-09,1576.71,Card
1220,1220,2025-10-07,20993.83,Card
1221,1221,2025-04-26,49625.71,Card
1222,1222,2026-01-29,33450.79,UPI
1223,1223,2026-03-31,15610.64,UPI
1224,1224,2025-10-22,6247.33,Bank Transfer
1225,1225,2025-05-01,928.76,Card
1226,1226,2026-02-05,875.11,Bank Transfer
1227,1227,2025-10-28,9854.81,UPI
1228,1228,2025-12-24,36426.96,Bank Transfer
1229,1229,2026-01-11,24001.43,UPI
1230,1230,2026-01-27,18751.39,UPI
1231,1231,2025-08-12,31987.96,Bank Transfer
1232,1232,2025-12-11,1904.37,UPI
1233,1233,2025-08-01,17754.37,Bank Transfer
1234,1234,2026-04-11,40148.35,Bank Transfer
1235,1235,2026-04-05,38632.81,UPI
1236,1236,2026-03-20,47808.49,UPI
1237,1237,2025-08-05,9219.62,Card
1238,1238,2026-04-06,5470.84,Card
1239,1239,2025-06-28,36526.4,Bank Transfer
1240,1240,2026-03-27,38996.63,Bank Transfer
1241,1241,2026-02-16,9006.75,UPI
1242,1242,2026-01-16,1341.67,Card
1243,1243,2025-10-14,40601.05,UPI
1244,1244,2025-12-11,674.33,Bank Transfer
1245,1245,2026-02-17,8010.79,Card
1246,1246,2026-02-12,16278.51,UPI
1247,1247,2025-09-16,4398.71,Card
1248,1248,2025-06-09,39415.83,UPI
1249,1249,2025-09-20,17631.97,Bank Transfer
1250,1250,2026-03-01,28331.31,Card
1251,1251,2025-12-20,46737.58,UPI
1252,1252,2026-04-05,28888.47,Bank Transfer
1253,1253,2025-07-11,42321.57,Card
1254,1254,2025-05-10,47045.1,UPI
1255,1255,2025-12-08,38940.87,UPI
1256,1256,2025-06-30,42898.74,UPI
1257,1257,2025-07-23,20791.67,UPI
1258,1258,2025-05-21,31399.02,Bank Transfer
1259,1259,2025-06-13,49075.17,UPI
1260,1260,2025-08-21,11716.81,Bank Transfer
1261,1261,2025-05-02,4339.81,Bank Transfer
1262,1262,2025-07-07,21903.23,Bank Transfer
1263,1263,2026-04-05,8319.82,UPI
