OrderID,CustomerID,EmployeeID,OrderDate,TotalAmount,DealStage
602,7763,235,2025-10-09,29075.71,Lost
603,7897,269,2025-12-12,34464.52,Won
604,2420,287,2026-03-22,12388.2,Lost
605,1757,437,2026-01-20,39305.5,Pipeline
606,2307,388,2025-12-29,31993.41,Won
607,7631,255,2025-06-01,23218.58,Pipeline
608,6264,272,2026-03-26,2043.22,Lost
609,9168,371,2026-01-06,1902.77,Pipeline
610,5009,104,2025-05-18,4171.43,Pipeline
611,5248,49,2025-07-03,30043.4,Lost
612,8915,298,2026-03-04,31058.09,Lost
613,2571,342,2026-01-18,31580.0,Won
614,5808,312,2025-08-08,1853.1,Lost
615,7813,478,2025-08-11,32512.48,Lost
616,325,336,2025-09-04,19293.04,Lost
617,7488,452,2025-11-16,30509.57,Lost
618,9722,370,2025-11-05,41498.92,Won
619,5646,500,2025-09-28,1740.11,Won
620,1946,345,2025-12-13,42740.29,Lost
621,4487,39,2025-06-07,18702.19,Lost
622,2431,234,2025-07-30,28897.56,Won
623,3511,173,2025-12-09,38730.52,Pipeline
624,846,304,2025-04-23,35891.94,Lost
625,568,319,2025-06-30,1291.08,Pipeline
626,2180,23,2026-04-11,22923.69,Won
627,2020,366,2026-04-10,40416.08,Pipeline
628,3320,301,2025-05-13,10858.46,Won
629,2321,386,2025-07-06,45422.82,Won
630,1647,480,2025-12-19,23600.62,Pipeline
631,3910,3,2025-06-13,41086.71,Pipeline
632,8016,247,2025-08-23,42793.65,Pipeline
633,3421,277,2025-11-04,10748.95,Pipeline
634,357,264,2026-03-11,47187.51,Pipeline
635,7486,487,2026-03-17,38122.29,Pipeline
636,3082,4,2025-11-06,21118.46,Won
637,2281,219,2025-12-27,41829.15,Lost
638,4132,36,2025-05-23,5936.01,Pipeline
639,5124,312,2026-04-19,4222.99,Lost
640,7423,240,2026-01-16,39828.36,Pipeline
641,2788,112,2025-09-17,14348.42,Lost
642,4210,329,2025-09-03,43872.35,Pipeline
643,6541,328,2025-11-04,3073.44,Won
644,9390,78,2025-05-26,8748.45,Lost
645,9471,309,2025-05-09,37686.99,Lost
646,466,113,2026-02-17,44813.91,Lost
647,1488,230,2025-08-13,32646.38,Lost
648,4943,195,2026-01-23,46909.13,Pipeline
649,4598,436,2026-03-31,22629.41,Lost
650,4537,237,2025-11-09,40892.52,Lost
651,326,394,2025-08-11,13094.7,Won
652,9958,225,2025-06-26,49076.45,Pipeline
653,4163,437,2026-02-21,17834.2,Pipeline
654,304,376,2026-04-16,46581.2,Lost
655,5068,146,2026-04-05,11781.31,Lost
656,5025,422,2026-02-10,5054.02,Lost
657,7716,283,2025-07-20,18497.91,Won
658,9633,414,2025-09-25,973.8,Won
659,8341,74,2025-11-16,2607.01,Pipeline
660,2632,296,2026-04-22,46652.44,Pipeline
661,6392,104,2025-12-25,47397.34,Won
662,8288,142,2025-11-24,1124.85,Won
663,2370,175,2026-02-24,2150.52,Won
664,529,191,2025-06-10,23672.51,Lost
665,4676,391,2025-09-04,7505.62,Won
666,1664,139,2026-04-16,30372.08,Won
667,3365,159,2026-04-06,45831.42,Lost
668,2342,185,2026-03-18,45141.4,Lost
669,6657,128,2025-06-06,35020.07,Won
670,4906,154,2025-11-18,32539.46,Won
671,8885,316,2026-03-11,25059.41,Pipeline
672,9144,406,2025-10-23,19879.74,Pipeline
673,5951,326,2025-05-30,47639.57,Won
674,1361,340,2025-08-15,37422.58,Lost
675,5128,188,2025-09-25,43891.12,Lost
676,5563,299,2026-02-12,40777.91,Won
677,8731,382,2025-08-19,49409.68,Won
678,9012,463,2026-02-02,37327.27,Won
679,5778,498,2026-04-13,25983.57,Won
680,3926,413,2025-04-25,48294.48,Pipeline
681,8464,415,2025-07-07,47127.32,Pipeline
682,8002,394,2025-08-22,5705.95,Lost
683,1029,50,2025-04-30,6058.73,Lost
684,6019,334,2025-05-04,16366.97,Lost
685,1243,254,2026-01-11,40061.2,Lost
686,9334,9,2025-09-23,40997.43,Lost
687,8785,344,2025-08-22,33640.95,Won
688,7120,229,2025-09-07,38991.48,Pipeline
689,9798,92,2025-10-14,43066.82,Pipeline
690,4211,211,2025-08-03,13132.63,Won
691,6407,29,2025-09-01,9150.61,Pipeline
692,3378,404,2025-07-12,25383.93,Pipeline
693,4072,51,2025-09-02,33397.13,Won
694,1441,271,2025-07-15,36124.58,Won
695,3627,309,2025-05-12,3831.6,Won
696,185,168,2025-12-21,24532.48,Pipeline
697,4997,448,2025-10-06,23263.2,Lost
698,8413,179,2025-07-11,3461.9,Won
699,8032,315,2025-11-14,21291.39,Pipeline
700,5564,484,2026-02-02,48211.52,Lost
701,3189,96,2026-04-20,5116.76,Won
702,9286,377,2025-06-28,9371.9,Won
703,2946,404,2025-06-25,13859.08,Won
704,6766,277,2025-09-25,23684.26,Lost
705,2475,228,2026-04-07,24343.91,Lost
706,6788,284,2025-06-13,24730.21,Won
707,8793,252,2026-02-13,40177.52,Lost
708,9353,38,2025-10-25,38601.42,Pipeline
709,4600,182,2025-12-09,38498.27,Lost
710,6275,134,2025-08-13,28117.42,Lost
711,4314,325,2025-05-30,31956.16,Lost
712,2219,455,2026-02-19,4873.69,Lost
713,1153,365,2026-02-24,31674.93,Won
714,57,111,2025-08-03,11009.15,Won
715,9397,499,2025-08-28,31407.36,Lost
716,144,280,2026-01-21,47941.75,Pipeline
717,7219,35,2026-04-01,25923.04,Won
718,8560,285,2025-10-11,1102.61,Lost
719,9675,368,2025-10-07,3720.79,Won
720,6362,462,2026-03-14,2718.58,Pipeline
721,616,227,2025-05-15,31022.19,Pipeline
722,8063,452,2026-02-07,2691.14,Lost
723,5978,338,2026-03-16,25696.6,Pipeline
724,9781,176,2025-06-24,5114.66,Won
725,6985,150,2025-05-26,21811.47,Won
726,8891,232,2025-07-23,33285.99,Pipeline
727,4972,414,2025-07-29,46127.47,Lost
728,5782,318,2026-04-15,5849.25,Lost
729,945,42,2025-10-03,36651.33,Lost
730,9115,235,2025-07-21,29671.94,Won
731,7079,143,2025-05-21,45028.49,Won
732,1747,171,2025-12-22,35267.55,Won
733,5784,265,2026-02-14,17756.77,Pipeline
734,9752,20,2025-08-03,40806.79,Pipeline
735,6908,324,2026-03-20,24906.57,Won
736,9276,321,2025-11-08,14786.23,Lost
737,8626,185,2026-02-18,38252.5,Lost
738,2927,402,2025-05-04,19678.44,Won
739,1090,324,2025-05-28,35797.04,Won
740,2958,28,2026-03-12,15208.54,Lost
741,2613,199,2026-04-17,38438.21,Won
742,6048,270,2025-06-06,48237.1,Won
743,6250,253,2025-08-05,46892.9,Pipeline
744,3760,296,2025-07-14,18843.33,Lost
745,7719,252,2026-01-14,15073.41,Pipeline
746,4264,250,2026-01-29,19049.25,Lost
747,1903,370,2025-09-05,5315.39,Lost
748,2568,294,2026-03-05,3502.91,Won
749,8076,401,2025-07-17,27739.6,Won
750,2995,314,2025-10-09,49752.09,Pipeline
751,5230,359,2026-02-17,41797.97,Pipeline
752,2011,434,2026-03-20,19248.74,Won
753,7378,198,2026-02-19,37845.36,Lost
754,831,189,2025-12-28,42075.08,Won
755,49,154,2025-12-25,25951.06,Pipeline
756,4211,115,2026-03-28,5658.58,Pipeline
757,1179,315,2025-12-09,32026.79,Lost
758,5769,169,2025-12-13,17641.12,Lost
759,7879,196,2025-12-01,1736.38,Won
760,71,220,2026-02-10,36176.81,Pipeline
761,7687,461,2026-02-14,10074.97,Pipeline
762,7880,98,2025-10-17,31816.96,Won
763,5456,174,2026-04-02,26064.72,Won
764,8259,210,2025-10-09,20795.14,Won
765,5613,152,2025-10-17,17949.6,Lost
766,5770,350,2025-05-07,5478.72,Pipeline
767,1778,114,2026-03-13,546.54,Lost
768,7381,138,2025-09-11,43501.6,Pipeline
769,2229,450,2025-08-02,35481.57,Pipeline
770,9982,427,2025-09-13,1260.41,Won
771,8805,311,2026-04-11,6745.55,Pipeline
772,9815,221,2026-01-20,3382.71,Pipeline
773,8889,65,2026-03-27,8082.64,Lost
774,6747,465,2026-03-02,31900.92,Pipeline
775,6392,278,2025-07-20,1766.39,Pipeline
776,9430,187,2025-10-23,25315.9,Won
777,2407,346,2025-09-02,31316.66,Pipeline
778,8441,376,2026-01-04,3249.02,Won
779,638,330,2026-04-16,30015.27,Lost
780,8091,392,2025-05-06,25044.99,Pipeline
781,950,247,2026-04-18,5386.69,Pipeline
782,3588,84,2025-07-11,25311.47,Lost
783,1112,22,2026-04-10,15065.89,Won
784,8368,441,2026-01-11,20977.77,Lost
785,723,436,2026-01-14,24994.16,Lost
786,3843,304,2026-01-17,1918.65,Won
787,3675,120,2025-06-16,35598.46,Lost
788,4867,88,2026-01-19,31953.52,Lost
789,703,406,2026-04-22,7060.7,Won
790,2129,471,2025-11-12,12008.29,Won
791,9119,433,2026-02-19,2496.0,Pipeline
792,4234,476,2025-09-30,18729.27,Won
793,2518,130,2025-05-22,36431.21,Won
794,1150,442,2025-08-31,25233.95,Lost
795,1879,426,2026-02-04,30584.1,Pipeline
796,9446,485,2025-07-18,22112.49,Won
797,9676,324,2025-08-26,27149.62,Won
798,310,37,2026-01-31,19395.63,Pipeline
799,3953,149,2026-01-10,1332.69,Lost
800,7729,282,2025-08-27,40997.47,Pipeline
801,3050,143,2025-06-22,46590.7,Pipeline
802,5767,483,2026-03-05,38058.92,Lost
803,9757,47,2026-02-04,47859.95,Won
804,9693,271,2025-09-27,29074.9,Pipeline
805,6413,86,2025-05-01,43249.89,Lost
806,4866,385,2025-11-02,26394.47,Won
807,16,436,2025-12-29,37281.5,Lost
808,606,474,2025-04-29,16867.79,Pipeline
809,9574,394,2026-04-15,27689.14,Pipeline
810,4909,126,2025-05-31,29812.75,Lost
811,8007,148,2026-02-21,45910.23,Lost
812,9087,444,2025-10-08,10715.21,Pipeline
813,9760,176,2026-02-19,48124.64,Lost
814,6413,249,2025-07-05,45958.17,Won
815,8606,1,2025-11-25,18506.6,Pipeline
816,4121,332,2026-01-26,7803.4,Pipeline
817,8508,382,2026-02-16,20187.77,Pipeline
818,4667,297,2025-07-26,27241.11,Pipeline
819,4821,24,2026-02-19,28628.9,Pipeline
820,7836,474,2025-05-06,48789.78,Won
821,1850,192,2025-07-26,16649.27,Pipeline
822,1954,491,2026-04-19,7187.54,Pipeline
823,8581,370,2025-09-16,14364.74,Won
824,2770,446,2026-02-08,3199.18,Lost
825,3047,448,2025-07-15,41519.71,Pipeline
826,7595,258,2025-09-14,33760.89,Lost
827,6841,404,2025-07-08,24296.3,Lost
828,5067,438,2025-05-05,16369.73,Won
829,2416,403,2025-10-15,23002.74,Lost
830,2390,25,2025-11-06,49866.58,Won
831,5925,103,2025-11-18,1521.02,Won
832,8496,1,2025-08-18,6109.8,Lost
833,764,95,2025-06-02,12247.23,Won
834,7542,58,2026-02-17,40776.46,Lost
835,816,68,2026-02-06,9851.22,Won
836,6256,259,2025-08-06,49206.5,Lost
837,878,420,2025-04-29,3054.84,Won
838,7174,203,2025-05-12,34566.34,Pipeline
839,7074,275,2025-04-26,13630.39,Pipeline
840,4799,201,2025-04-22,46534.98,Lost
841,6990,170,2026-02-08,12536.39,Lost
842,5040,297,2025-11-02,46859.72,Won
843,9772,20,2025-08-05,11269.73,Lost
844,6325,457,2025-12-29,23102.56,Won
845,9396,402,2025-11-09,9058.76,Won
846,2824,493,2025-07-31,6864.79,Won
847,5288,441,2026-01-11,17515.97,Pipeline
848,3286,228,2025-09-06,8655.07,Pipeline
849,7434,42,2025-07-05,21642.31,Won
850,6175,224,2025-06-15,19188.07,Pipeline
851,4827,68,2025-11-11,24012.72,Pipeline
852,3665,478,2026-03-01,37605.33,Lost
853,498,11,2026-01-26,37502.73,Pipeline
854,7642,42,2025-06-26,47610.03,Won
855,4644,467,2026-03-24,4908.31,Pipeline
856,5057,402,2025-12-28,15100.95,Pipeline
857,132,493,2026-03-07,16910.74,Won
858,5444,376,2025-07-15,24352.63,Pipeline
859,858,261,2025-11-26,24889.14,Won
860,8713,378,2025-06-09,41206.73,Lost
861,8222,491,2025-11-25,28290.91,Won
862,6148,230,2025-05-25,36781.25,Won
863,4605,339,2025-11-23,28731.95,Won
864,9453,148,2026-03-31,12670.76,Lost
865,1559,450,2026-02-06,49671.09,Won
866,16,467,2025-09-23,38858.78,Lost
867,3606,186,2025-12-08,21658.44,Lost
868,1608,229,2025-08-02,27878.24,Lost
869,5936,363,2025-06-08,22042.86,Lost
870,2017,331,2025-06-17,1644.04,Pipeline
871,3575,141,2026-03-07,5257.04,Lost
872,7275,64,2025-12-15,3529.62,Won
873,9936,382,2026-04-17,17430.86,Won
874,3792,468,2025-06-08,44098.67,Won
875,6407,426,2026-02-28,29103.28,Won
876,1089,106,2025-10-21,16870.41,Pipeline
877,1362,386,2025-06-01,30656.12,Pipeline
878,4474,434,2025-06-14,11766.78,Won
879,5295,246,2025-10-12,14634.86,Pipeline
880,7107,265,2026-02-24,33563.18,Won
881,7320,429,2026-03-28,10651.38,Pipeline
882,8668,327,2025-11-04,34618.38,Lost
883,9482,120,2025-07-27,41834.17,Lost
884,8521,4,2025-11-24,6823.74,Lost
885,1187,189,2025-11-14,8758.36,Won
886,3415,240,2025-08-30,18136.95,Won
887,5487,322,2025-07-21,4129.05,Pipeline
888,3537,87,2025-12-13,27846.42,Pipeline
889,1774,257,2025-11-20,36459.68,Won
890,5416,369,2025-11-19,14530.54,Lost
891,2559,325,2025-08-23,37633.91,Won
892,5908,416,2026-02-19,18801.18,Won
893,5080,275,2026-02-13,25415.48,Pipeline
894,9455,287,2026-03-28,19586.27,Pipeline
895,6725,310,2025-07-23,43254.92,Won
896,5421,4,2025-05-25,42811.97,Won
897,3292,391,2025-06-28,46069.01,Pipeline
898,9211,32,2026-02-14,10426.87,Won
899,9982,353,2025-04-23,25328.83,Won
900,3525,6,2025-05-25,36553.6,Pipeline
901,3505,354,2025-09-30,25792.98,Lost
902,8999,383,2026-04-11,37235.57,Won
903,5990,51,2025-08-07,25738.35,Won
904,2667,15,2026-04-10,38508.15,Won
905,8597,255,2025-08-12,17030.81,Pipeline
906,7141,28,2026-01-04,23998.98,Lost
907,8786,80,2025-10-05,21040.46,Lost
908,6896,21,2025-11-28,7254.13,Pipeline
909,4108,86,2025-07-31,46592.27,Lost
910,3281,97,2025-10-14,11940.98,Pipeline
911,2213,117,2025-06-06,1062.53,Pipeline
912,8079,355,2025-11-26,34414.45,Won
913,9735,409,2026-04-20,16669.5,Lost
914,7602,168,2025-09-05,18583.5,Lost
915,614,282,2026-02-27,47354.25,Pipeline
916,869,147,2025-09-14,48979.99,Won
917,812,404,2025-07-06,3589.66,Lost
918,4863,94,2026-03-15,2504.18,Lost
919,4178,426,2026-01-10,37713.96,Lost
920,1745,367,2025-09-18,47755.22,Lost
921,2257,100,2025-10-17,9993.2,Lost
922,7613,377,2026-03-30,47525.0,Lost
923,8714,404,2025-09-13,10646.44,Lost
924,7197,382,2025-07-14,35605.53,Lost
925,5424,425,2026-04-04,3494.47,Won
926,5090,372,2026-03-18,13636.83,Won
927,6609,45,2026-02-21,19580.38,Pipeline
928,9718,470,2025-12-04,30067.3,Won
929,1470,421,2026-01-07,45395.9,Won
930,2676,155,2025-12-23,41861.3,Pipeline
931,1514,352,2025-05-19,20539.61,Pipeline
932,4877,302,2025-09-23,26656.33,Won
933,1452,214,2025-08-22,34176.48,Won
934,4655,8,2025-11-30,2302.59,Pipeline
935,3008,268,2025-05-13,22848.21,Pipeline
936,3125,345,2025-12-04,32820.52,Pipeline
937,1754,466,2025-09-26,47611.82,Lost
938,1613,65,2025-09-17,40789.22,Won
939,3276,320,2025-06-28,8795.14,Won
940,8748,381,2025-05-29,36315.34,Lost
941,2050,416,2026-01-14,8089.51,Pipeline
942,825,302,2025-06-05,22683.78,Won
943,3031,66,2025-07-31,34136.26,Pipeline
944,1082,36,2026-02-15,20134.52,Won
945,5300,430,2025-06-29,32142.51,Won
946,493,406,2026-04-10,47066.26,Pipeline
947,4765,400,2026-01-18,24486.66,Won
948,7203,381,2026-04-03,39318.14,Won
949,8267,112,2026-04-14,8686.6,Pipeline
950,3361,28,2025-10-18,48004.25,Lost
951,8563,117,2025-12-25,33017.99,Lost
952,4683,432,2025-09-18,35140.92,Won
953,329,164,2026-03-13,48946.67,Lost
954,9983,120,2026-01-13,19719.03,Lost
955,8969,253,2025-12-29,21373.92,Lost
956,4675,464,2026-02-21,28580.71,Won
957,4317,483,2025-07-31,19050.69,Pipeline
958,9380,225,2026-04-18,3939.45,Lost
959,9696,217,2025-12-30,26642.66,Pipeline
960,5804,295,2025-07-04,3069.11,Pipeline
961,3326,204,2025-06-01,25073.96,Pipeline
962,8380,208,2026-01-12,4620.76,Pipeline
963,1215,420,2025-07-14,40562.81,Lost
964,7557,250,2026-01-12,14033.08,Lost
965,9302,186,2025-11-29,33785.77,Lost
966,8723,97,2025-06-03,32744.46,Won
967,9263,48,2025-08-29,16148.69,Won
968,3137,41,2025-11-22,24827.07,Pipeline
969,9155,307,2025-05-08,43044.36,Lost
970,6619,164,2025-10-22,44511.93,Pipeline
971,5266,484,2025-09-21,12562.75,Pipeline
972,7090,305,2025-06-12,26032.01,Lost
973,7966,372,2025-07-11,29304.75,Pipeline
974,9598,58,2025-08-02,43207.56,Won
975,8709,412,2025-05-02,6190.98,Won
976,6570,226,2025-09-18,11603.13,Pipeline
977,1492,144,2025-06-18,10348.11,Won
978,5214,477,2026-01-11,35855.42,Pipeline
979,4229,116,2025-05-22,7670.73,Lost
980,7509,477,2025-08-16,21739.14,Pipeline
981,4410,119,2025-11-25,46358.0,Pipeline
982,591,216,2025-06-12,49269.92,Won
983,7380,23,2026-01-25,26958.57,Pipeline
984,9736,465,2025-10-23,49347.52,Lost
985,3057,196,2025-05-23,10271.34,Pipeline
986,2207,343,2025-08-08,18918.84,Lost
987,2709,86,2026-01-07,38364.03,Lost
988,5982,294,2025-11-18,28031.01,Pipeline
989,5723,27,2026-04-01,22616.5,Won
990,748,158,2025-10-30,47926.95,Pipeline
991,8993,374,2026-04-05,14811.94,Pipeline
992,6554,64,2025-08-25,39931.05,Pipeline
993,1498,150,2026-03-27,6598.54,Won
994,1380,198,2025-12-07,43566.95,Won
995,8872,347,2026-02-21,13634.22,Pipeline
996,7361,278,2026-04-15,14863.85,Lost
997,3771,333,2026-01-19,24810.15,Pipeline
998,3343,63,2025-05-11,3545.16,Pipeline
999,9089,408,2026-04-02,3596.76,Pipeline
1000,1547,178,2025-07-04,44625.92,Won
1001,3127,225,2025-09-29,22499.73,Lost
1002,5890,414,2025-11-18,642.08,Pipeline
1003,6209,86,2025-06-22,27781.65,Lost
1004,8876,391,2025-08-10,28062.09,Lost
1005,1296,442,2025-09-13,36152.24,Won
1006,1386,457,2025-12-02,45512.45,Lost
1007,943,160,2025-08-15,40007.13,Pipeline
1008,3281,419,2025-12-10,38212.35,Won
1009,1034,209,2025-06-23,12464.03,Pipeline
1010,2787,150,2025-09-23,17157.82,Pipeline
1011,2234,410,2025-04-29,41714.54,Pipeline
1012,1621,480,2025-07-08,3627.93,Pipeline
1013,3536,477,2025-05-18,6073.0,Lost
1014,3206,37,2025-12-01,20122.55,Pipeline
1015,2883,164,2025-05-17,22667.82,Lost
1016,171,174,2025-06-23,25623.71,Pipeline
1017,8141,362,2025-12-03,43419.72,Pipeline
1018,9746,138,2025-09-21,27059.57,Lost
1019,3898,471,2025-09-28,4429.85,Won
1020,9788,389,2026-03-31,11696.72,Pipeline
1021,9816,203,2026-04-14,40106.35,Won
1022,4123,61,2025-06-23,47135.4,Won
1023,5110,140,2025-10-06,20352.33,Lost
1024,9284,20,2026-01-24,20824.08,Pipeline
1025,2838,394,2026-01-31,47825.19,Lost
1026,8600,154,2026-03-01,35393.23,Pipeline
1027,5229,268,2026-01-25,3288.53,Won
1028,4170,106,2025-06-21,33107.65,Lost
1029,6722,473,2026-02-20,30170.05,Lost
1030,680,136,2025-09-03,4883.52,Won
1031,7430,372,2025-11-03,18553.65,Pipeline
1032,5488,276,2025-09-10,9294.88,Lost
1033,237,458,2026-03-02,15534.79,Pipeline
1034,6805,473,2026-04-14,13154.51,Pipeline
1035,2424,240,2026-01-12,26111.49,Won
1036,1033,47,2025-12-25,17557.73,Pipeline
1037,6340,350,2025-09-21,30998.09,Pipeline
1038,2941,204,2025-06-18,30678.08,Pipeline
1039,5410,8,2026-04-21,6208.25,Won
1040,3133,471,2025-11-04,44443.86,Lost
1041,7081,81,2025-08-17,23262.0,Pipeline
1042,4943,132,2025-10-14,2180.98,Lost
1043,6962,193,2025-04-30,8839.61,Pipeline
1044,7731,293,2025-12-21,39962.44,Pipeline
1045,634,180,2025-09-16,48551.39,Pipeline
1046,6823,487,2025-10-13,42162.44,Lost
1047,4104,264,2026-01-20,38652.4,Pipeline
1048,9585,417,2026-03-17,46992.66,Lost
1049,6488,101,2025-09-25,27975.35,Pipeline
1050,3447,127,2025-10-15,9972.55,Pipeline
1051,5739,122,2025-10-18,35677.01,Lost
1052,3099,487,2025-05-12,6092.1,Pipeline
1053,8098,419,2025-08-16,7675.72,Pipeline
1054,5477,153,2026-03-23,32279.61,Lost
1055,8254,191,2025-05-12,10890.37,Won
1056,5182,349,2025-05-04,33868.2,Won
1057,1818,296,2025-11-26,2899.76,Lost
1058,8825,318,2025-07-28,3560.87,Pipeline
1059,4888,156,2026-03-22,16961.38,Pipeline
1060,2599,53,2025-11-25,41900.73,Pipeline
1061,9493,355,2025-10-09,6943.73,Won
1062,2654,307,2025-12-20,20167.33,Won
1063,1455,496,2026-01-26,47624.41,Won
1064,1139,67,2025-07-25,11332.27,Pipeline
1065,5808,322,2025-06-26,4018.48,Won
1066,3193,336,2025-06-19,23868.62,Pipeline
1067,6117,382,2025-07-20,5136.47,Won
1068,3760,241,2026-03-02,5664.94,Lost
1069,3030,239,2025-07-31,11231.8,Lost
1070,9553,238,2025-06-21,10303.42,Won
1071,5096,252,2025-10-21,33665.02,Pipeline
1072,64,353,2025-06-15,30888.93,Pipeline
1073,1346,441,2025-12-21,45849.32,Pipeline
1074,975,263,2025-04-24,46718.47,Lost
1075,4162,279,2025-06-01,9030.5,Won
1076,5963,122,2026-02-21,36118.95,Won
1077,9815,95,2026-04-18,48318.04,Lost
1078,8650,428,2026-04-14,30963.3,Won
1079,6597,62,2026-03-28,43057.72,Pipeline
1080,3331,338,2026-03-12,46557.93,Won
1081,1741,468,2026-04-11,10584.29,Won
1082,6056,392,2026-01-12,47688.42,Won
1083,6322,94,2026-01-09,37990.07,Pipeline
1084,1955,269,2025-07-09,20076.88,Lost
1085,280,230,2025-05-04,16372.99,Pipeline
1086,2392,414,2026-01-27,22880.62,Lost
1087,9233,148,2025-07-12,43911.33,Lost
1088,6440,74,2025-10-27,26464.12,Pipeline
1089,962,365,2025-07-09,11756.91,Lost
1090,6828,156,2026-01-19,37685.72,Lost
1091,1218,403,2026-01-29,23117.44,Pipeline
1092,8567,130,2025-09-01,27594.36,Pipeline
1093,6008,45,2025-09-19,15292.37,Lost
1094,4131,91,2025-08-13,10254.39,Pipeline
1095,1393,45,2025-06-02,28302.94,Pipeline
1096,2077,318,2025-07-12,1425.42,Pipeline
1097,8967,436,2025-05-17,22395.71,Won
1098,4317,436,2026-02-18,11679.74,Pipeline
1099,6197,429,2025-06-12,29712.36,Won
1100,4590,461,2025-10-17,47104.35,Pipeline
1101,8143,268,2026-02-17,45688.01,Pipeline
1102,6261,160,2025-08-10,25128.75,Lost
1103,8472,255,2025-08-11,25707.21,Won
1104,7898,145,2026-01-19,3328.37,Lost
1105,4842,312,2026-01-16,15044.51,Won
1106,7162,104,2025-10-28,26169.41,Won
1107,9667,486,2026-01-23,26875.06,Pipeline
1108,1060,277,2026-04-09,21941.89,Pipeline
1109,1923,161,2025-09-17,29096.44,Pipeline
1110,6102,344,2025-10-29,43515.77,Won
1111,4593,55,2026-04-19,35472.9,Lost
1112,6350,380,2025-08-07,16112.52,Pipeline
1113,2474,251,2025-09-07,29188.19,Won
1114,8109,80,2025-05-21,14290.36,Won
1115,8097,3,2025-10-02,646.07,Lost
1116,6749,87,2026-02-11,49332.62,Pipeline
1117,4550,439,2026-04-17,4330.72,Lost
1118,595,146,2026-01-08,17024.31,Lost
1119,5453,10,2025-10-19,48097.18,Won
1120,507,32,2025-08-26,39069.56,Pipeline
1121,4890,236,2025-11-09,26424.33,Lost
1122,7638,333,2025-11-18,4441.97,Pipeline
1123,8213,467,2025-08-18,47974.96,Pipeline
1124,1400,288,2025-10-20,2893.17,Won
1125,3202,295,2026-03-11,46371.07,Lost
1126,7855,333,2025-06-28,1190.33,Lost
1127,6764,239,2026-01-14,28980.66,Won
1128,7963,9,2025-05-13,15502.43,Lost
1129,5191,268,2026-02-09,22413.56,Pipeline
1130,5682,6,2025-08-07,47603.28,Pipeline
1131,3679,58,2025-08-11,29232.6,Won
1132,337,468,2026-02-09,47317.34,Lost
1133,1668,106,2025-07-27,9151.82,Lost
1134,910,468,2025-12-11,10807.01,Won
1135,8468,428,2026-03-09,28877.48,Won
1136,9084,440,2025-07-14,2647.53,Lost
1137,8205,136,2025-08-11,5444.1,Pipeline
1138,5123,186,2025-05-25,48467.03,Pipeline
1139,8154,201,2025-08-13,5539.44,Lost
1140,974,444,2026-04-07,38000.67,Lost
1141,4271,251,2026-04-21,34963.02,Won
1142,1409,132,2025-06-21,37761.94,Lost
1143,2289,277,2025-06-22,28693.49,Lost
1144,8739,8,2026-04-22,27616.81,Lost
1145,1219,56,2026-03-15,29007.23,Pipeline
1146,1421,291,2026-04-01,1913.58,Lost
1147,9647,149,2025-09-14,37028.16,Lost
1148,3378,490,2025-10-20,18722.01,Pipeline
1149,7502,26,2025-12-22,37636.37,Pipeline
1150,4099,50,2025-06-24,46010.81,Lost
1151,2739,384,2025-11-13,9651.37,Lost
1152,7620,262,2025-07-27,13626.87,Pipeline
1153,1843,133,2026-02-02,21170.29,Pipeline
1154,8939,410,2025-12-30,37400.09,Lost
1155,2817,411,2026-01-23,16346.54,Pipeline
1156,9064,312,2025-12-08,27379.89,Lost
1157,495,191,2026-03-10,31890.63,Pipeline
1158,6561,466,2025-08-31,15436.96,Won
1159,5511,119,2025-06-25,856.68,Won
1160,3445,444,2026-01-26,19383.28,Lost
1161,9268,421,2026-03-08,8107.56,Lost
1162,7544,21,2025-07-05,41329.37,Lost
1163,7563,53,2026-04-21,38342.12,Pipeline
1164,3995,181,2025-05-10,37800.11,Pipeline
1165,7254,208,2025-05-13,34291.56,Lost
1166,46,33,2025-11-17,8230.79,Lost
1167,2058,104,2026-03-08,37692.57,Lost
1168,664,386,2026-01-30,31661.11,Won
1169,4669,220,2025-09-11,45029.54,Pipeline
